"race_id","date","venue","race_no","config","surface","distance","going","horse_ratings","prize","race_class","sec_time1","sec_time2","sec_time3","sec_time4","sec_time5","sec_time6","sec_time7","time1","time2","time3","time4","time5","time6","time7","place_combination1","place_combination2","place_combination3","place_combination4","place_dividend1","place_dividend2","place_dividend3","place_dividend4","win_combination1","win_dividend1","win_combination2","win_dividend2"
1000,"1998-09-18","ST",2,"B+2",0,1400,"GOOD","40-15",485000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,NA,27.5,43,57,NA,5,86,NA,NA
